"","id","group","age","gender","ic_scoops","ic_rt","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39"
"653", 889,2,37.74410,"nb",19.388406,461.0592,4,1,3,3,1,4,4,1,3,1,4,1,3,2,1,1,2,2,2,2,3,1,1,2,1,3,4,1,2,2,3,1,3,1,3,2,2,1,1
"654",   2,2,25.45421,"m",20.581008,406.9199,3,2,4,1,2,4,3,2,3,3,1,3,3,5,1,4,4,4,3,4,1,3,3,3,3,3,2,4,3,4,3,3,2,4,3,2,3,4,4
"655", 429,2,43.82452,"f",18.334276,415.6754,3,1,1,1,2,3,1,4,2,1,4,2,2,2,4,2,2,3,2,3,2,1,2,2,1,4,1,4,1,3,4,1,1,3,2,3,1,4,1
"656", 914,2,42.80033,"m",18.620751,405.6363,1,1,3,2,1,1,1,3,5,5,1,3,4,4,1,1,3,1,4,1,3,3,3,3,3,2,2,2,3,5,3,1,2,1,3,1,3,1,1
"657", 447,2,47.20822,"m", 7.045386,415.5412,1,1,1,1,2,1,3,4,1,1,1,3,4,2,1,2,2,4,1,1,2,2,4,1,2,2,3,3,2,2,1,2,1,1,1,1,2,3,1
"658", 794,2,29.20201,"m",18.397790,434.2958,2,4,4,2,3,1,5,3,3,4,2,3,3,2,2,5,2,2,4,1,3,2,3,2,4,1,3,3,3,3,1,3,1,1,4,3,4,2,5
"659", 286,2,52.76529,"m",16.539982,344.4632,2,3,1,5,4,1,2,2,3,1,1,3,1,2,1,1,2,3,5,1,4,3,3,2,1,1,1,3,4,1,1,1,4,2,1,3,3,3,2
"660", 487,2,47.34920,"f",18.484614,434.8728,2,5,4,3,5,1,2,3,2,1,1,2,3,2,4,1,3,3,2,2,1,1,4,2,2,1,4,4,2,2,1,1,3,1,2,2,4,4,2
"661", 718,2,20.86334,"m",24.262782,460.2515,1,2,5,5,4,3,1,4,4,4,3,3,4,4,2,1,4,4,3,2,2,2,2,5,2,2,1,4,2,5,3,1,3,5,5,4,2,5,4
"662", 381,2,32.63090,"f",17.022674,439.7966,1,4,1,4,2,1,2,3,3,2,1,3,2,3,1,3,1,3,3,1,2,4,4,1,2,1,1,2,2,3,1,1,2,2,3,1,2,4,1
"663",  67,2,48.12522,"m",18.622510,369.2437,4,1,2,1,5,4,1,3,1,4,2,2,5,2,3,2,3,4,3,1,2,3,5,2,3,4,1,4,4,3,1,3,1,4,3,2,3,4,3
"664", 966,2,34.54721,"m",19.477671,441.2268,4,2,3,2,2,2,2,1,2,1,3,3,2,4,2,4,2,1,1,4,3,2,3,3,4,4,2,3,3,1,2,5,1,1,4,4,2,1,3
"665", 878,2,23.10759,"f",21.240946,384.5538,3,5,3,3,3,4,4,5,4,1,3,5,3,2,4,5,1,2,4,1,5,4,3,4,1,3,5,5,4,1,3,4,3,3,1,4,5,2,3
"666", 582,2,23.98442,"m",20.165564,427.3954,1,2,3,4,1,1,3,4,1,4,1,3,4,5,1,3,1,1,3,1,1,2,4,3,2,1,5,3,2,3,1,4,3,4,4,1,4,5,4
"667",  58,2,25.74598,"m",19.594958,449.7228,2,3,3,3,3,3,1,2,2,5,1,1,3,5,1,4,4,2,2,1,2,2,3,3,5,1,3,3,4,3,1,2,3,4,3,2,1,3,3
"668", 268,2,40.27685,"m",18.003179,363.2978,2,2,3,4,4,2,4,2,3,2,2,3,4,4,3,3,3,4,4,1,4,3,2,3,3,2,4,2,1,3,1,2,2,2,4,1,1,1,4
"669", 787,2,47.92687,"m",11.192005,444.7708,3,1,1,1,3,4,2,3,1,2,4,2,2,2,3,1,2,3,1,1,1,1,4,1,3,1,2,5,1,2,4,1,2,1,2,3,1,4,2
"670", 931,2,21.83501,"m",21.186167,359.2548,4,1,5,1,2,4,5,3,2,5,3,4,3,3,4,3,4,4,1,4,1,2,2,1,4,4,2,5,2,3,2,2,1,3,3,3,2,3,4
"671",  89,2,50.44049,"f",11.427189,378.6165,1,1,4,2,1,1,2,2,1,4,1,1,2,4,1,1,4,1,2,2,2,2,2,2,3,1,3,2,2,1,1,1,2,1,5,3,1,1,3
"672", 405,2,54.52519,"f",13.033918,457.0240,4,2,1,1,1,4,1,3,2,1,4,1,1,2,3,1,3,3,3,4,1,1,3,1,1,4,1,2,1,2,4,3,1,3,2,4,2,5,2
"673", 482,2,53.34455,"f",22.934331,374.4722,2,2,4,1,1,1,1,1,2,4,1,3,1,5,1,1,4,1,3,2,2,2,1,1,5,1,2,1,2,3,1,1,2,1,3,1,3,1,4
"674", 912,2,23.37486,"f",21.458708,389.9009,1,2,3,1,1,1,1,1,1,2,1,2,2,3,1,1,3,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1
"675", 151,2,50.18075,"m",10.440096,402.5808,1,2,3,1,2,2,2,4,2,1,1,4,4,2,1,2,1,4,2,1,1,1,4,1,2,1,2,5,1,1,1,3,1,2,2,1,3,3,1
"676", 893,2,38.22886,"m",26.610525,408.4334,1,4,3,1,2,1,3,2,1,3,1,3,4,4,1,3,4,3,1,1,1,3,1,1,4,1,4,4,1,3,1,2,2,3,4,3,5,3,4
"677", 635,2,30.42052,"f",13.552772,345.7292,1,4,2,4,3,1,2,3,5,1,1,4,3,1,1,4,1,4,4,3,5,1,3,4,2,2,2,2,3,1,2,5,5,1,2,2,5,4,2
"678", 982,2,28.09705,"m",21.760681,438.1613,3,2,5,4,2,1,1,2,3,5,2,1,2,5,3,4,4,3,4,1,3,5,2,2,5,4,2,3,2,5,4,1,5,3,4,3,3,2,5
"679", 463,2,35.12568,"f",15.285176,409.8830,2,2,3,2,2,2,2,4,2,5,1,1,2,2,1,2,3,4,2,1,3,3,1,3,5,1,3,3,3,4,1,2,3,2,2,1,3,2,4
"680", 936,2,40.69174,"f",14.424380,349.9243,1,4,3,2,3,1,3,4,3,1,2,3,4,1,1,5,2,3,3,3,3,4,4,3,1,1,2,5,3,3,1,3,3,2,1,1,3,3,2
"681", 369,2,49.80793,"f",28.589537,396.9373,3,4,1,3,4,1,2,5,4,1,3,2,5,1,1,5,2,3,4,2,2,2,5,5,1,2,3,4,3,1,3,4,4,4,2,1,5,3,2
"682",  72,2,25.97804,"m",21.426711,374.6843,2,2,3,5,3,1,3,5,4,4,1,3,4,3,3,4,2,3,2,2,4,1,4,4,3,3,1,3,5,3,1,2,4,4,3,2,3,2,1
"683", 292,2,49.22269,"m",14.401199,436.7740,2,4,3,1,4,1,3,4,2,2,3,2,5,4,3,3,2,5,2,1,1,4,5,2,2,4,3,4,2,3,3,2,1,4,5,3,3,5,3
"684", 598,2,35.94157,"m",16.855374,443.4278,1,1,4,2,2,1,3,1,1,3,2,1,4,5,1,3,3,2,1,2,2,3,1,3,3,1,1,1,1,5,1,2,1,2,3,1,2,1,4
"685", 962,2,19.30926,"f",23.631820,447.2303,1,1,2,3,5,1,1,5,3,1,1,2,5,2,1,3,2,3,3,2,5,3,5,2,2,1,3,4,2,3,1,1,3,3,2,1,2,5,2
"686", 875,2,38.35663,"m",16.481214,345.3206,1,4,3,3,1,1,4,1,3,2,1,3,2,2,1,3,1,1,2,1,2,3,1,4,1,1,5,1,3,1,1,2,3,1,4,1,3,2,1
"687", 746,2,49.54901,"nb", 7.944153,426.4258,1,3,1,4,3,1,1,5,3,3,1,2,3,2,1,2,2,4,3,1,2,4,5,3,1,1,2,2,5,1,1,3,4,4,1,1,1,4,1
"688", 289,2,29.69139,"f",22.516317,390.9625,1,1,2,3,4,1,4,4,2,2,1,3,2,1,1,3,2,1,3,1,2,1,4,2,1,1,2,3,2,2,1,4,3,4,2,1,1,2,2
"689", 581,2,23.63663,"f",24.747585,468.2934,2,3,5,4,1,2,3,1,2,2,3,4,1,4,3,5,4,1,3,1,3,3,1,3,4,1,4,1,1,2,1,2,2,1,3,1,4,1,5
"690", 356,2,38.78525,"m",11.118111,398.4596,1,2,3,3,3,3,1,4,2,5,3,1,4,5,3,3,4,2,4,2,3,2,2,2,1,1,3,5,1,2,1,2,2,2,4,1,2,3,4
"691", 243,2,25.57344,"m",17.449081,391.0391,3,1,3,1,4,2,3,2,1,3,1,4,3,4,3,3,3,4,1,2,1,3,4,1,3,1,2,4,1,4,1,4,1,3,5,2,2,4,4
"692", 186,2,28.98946,"m",21.033519,476.0405,2,3,4,3,3,3,1,3,3,3,2,1,4,1,2,1,4,3,1,1,3,2,2,2,3,2,2,3,4,2,2,4,2,3,3,1,4,4,2
"693", 973,2,28.76878,"m",14.789732,330.7360,1,3,2,4,4,1,3,4,3,2,1,4,3,2,1,3,1,5,4,1,4,3,3,4,1,1,2,3,3,2,1,4,4,3,3,1,3,3,3
"694", 425,2,41.92548,"m",17.405484,367.6972,1,1,1,3,1,1,1,2,2,2,1,3,1,3,1,2,2,2,2,1,2,2,2,2,3,1,3,3,3,2,1,2,3,1,4,1,1,2,4
"695", 228,2,20.63850,"f",33.162779,296.0120,3,3,5,5,3,2,2,4,2,5,2,1,2,5,3,3,5,5,2,2,2,2,3,3,5,2,2,3,2,5,1,1,2,3,4,3,1,4,5
"696", 770,2,25.34699,"m",15.044868,477.4904,4,1,1,4,1,2,1,1,4,2,2,1,2,4,3,1,2,1,5,4,5,2,4,5,3,4,1,2,3,1,3,2,5,2,2,3,1,5,2
"697", 158,2,22.83434,"f",22.284451,488.5946,2,5,3,4,2,2,3,4,4,3,4,3,2,5,1,3,2,3,3,1,5,5,5,4,3,2,3,5,2,4,2,4,4,3,3,1,5,3,3
"698", 204,2,45.93698,"m",16.585245,379.5837,1,1,2,3,2,3,1,4,1,1,1,1,2,2,1,2,2,3,2,1,1,2,2,1,3,2,2,2,1,3,2,1,1,3,4,2,2,1,1
"699", 451,2,31.85470,"m",27.604493,419.2704,1,1,3,5,3,1,3,1,1,2,2,4,3,2,1,3,3,4,3,2,2,4,1,2,2,1,1,3,5,3,1,2,2,2,3,4,3,2,3
"700", 680,2,23.23338,"m",26.866394,450.0492,3,5,5,1,3,2,4,3,2,4,4,3,3,5,1,5,5,3,1,3,1,5,1,1,5,3,5,4,1,2,3,5,2,4,3,2,4,3,3
"701", 745,2,38.27752,"m",25.729476,434.6046,2,2,5,4,1,1,5,2,4,4,3,2,2,4,1,3,5,2,4,4,4,3,1,4,4,2,5,1,3,3,2,4,5,1,4,3,3,1,3
"702", 693,2,37.04466,"m",16.877584,442.0354,1,4,2,2,1,2,5,2,2,3,2,3,1,3,1,2,5,2,2,1,3,3,2,3,2,1,5,1,2,2,2,1,2,1,1,2,2,1,1
"703", 234,2,50.99042,"f",16.192974,406.2195,3,1,2,1,5,2,1,5,1,3,3,2,5,3,1,5,3,3,1,3,1,2,4,2,3,3,3,5,1,4,2,2,1,5,2,1,1,3,1
"704", 372,2,25.20095,"m",17.185902,383.2332,1,3,1,4,2,3,1,2,3,1,2,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,1,2,2,3,1
"705", 813,2,45.96313,"f",18.559772,413.3923,1,5,3,1,3,1,2,3,3,3,1,2,3,3,1,4,4,4,2,1,1,4,1,2,4,1,3,3,1,5,3,2,2,3,2,1,4,4,5
"706",  46,2,54.34724,"f",15.481500,445.5564,1,3,1,2,3,3,2,1,1,3,3,2,1,2,4,4,4,3,1,2,1,2,3,2,1,3,2,3,1,2,2,3,2,2,1,3,1,1,1
"707", 152,2,19.78303,"m",28.568540,427.1786,1,3,5,1,2,1,5,1,1,2,1,3,1,2,2,3,2,2,1,1,2,4,2,1,2,1,4,1,2,2,1,4,2,2,2,1,4,1,2
"708", 455,2,44.24949,"f",12.655255,446.4754,1,1,2,2,2,2,1,2,1,3,1,2,3,3,2,1,4,5,1,1,3,1,3,1,3,1,1,3,1,3,1,1,1,4,3,2,1,3,2
"709", 603,2,45.80012,"f",16.201467,408.2403,1,2,2,2,4,4,2,5,3,2,2,2,4,3,1,4,2,5,5,1,3,4,5,3,3,1,2,4,4,4,2,1,4,5,2,3,3,3,3
"710", 967,2,20.06964,"f",23.428743,414.6904,1,3,2,3,3,1,4,1,3,3,2,1,3,3,2,5,3,2,2,2,1,3,3,1,3,1,1,3,2,2,2,5,1,2,4,1,3,4,1
"711",  26,2,34.23822,"f",19.630150,329.2465,1,3,3,2,2,1,5,2,2,1,1,3,3,2,1,5,1,3,2,3,1,4,5,3,3,2,2,5,3,1,1,5,2,1,1,1,2,1,1
"712", 388,2,21.08407,"f",20.951440,335.1226,1,5,3,2,1,1,4,3,2,5,1,4,3,3,1,3,5,2,4,1,3,3,3,3,1,1,3,3,1,5,1,5,4,1,4,1,3,3,5
"713", 751,2,29.06898,"f",24.288008,424.6381,1,4,5,4,3,3,5,2,3,5,1,3,2,2,1,4,2,2,2,1,3,4,2,3,5,1,4,3,3,4,1,4,3,3,4,1,2,3,3
"714", 484,2,39.18818,"m",24.838741,432.0203,2,3,4,2,2,1,2,2,2,4,2,3,2,4,1,3,5,3,1,2,2,3,3,2,3,1,3,1,1,4,1,3,1,1,5,1,5,2,1
"715", 880,2,26.72121,"m",18.394319,465.5038,4,3,3,3,1,2,2,1,5,5,3,2,2,5,3,2,4,3,3,3,3,2,1,5,4,4,4,2,5,4,2,3,4,3,3,2,3,2,3
"716",  79,2,28.72828,"f",15.791166,390.6089,2,3,4,1,3,2,1,1,2,4,1,1,2,3,1,1,2,3,2,1,5,2,2,3,5,1,1,2,3,2,1,1,3,2,5,1,1,1,3
"717", 532,2,23.02132,"m",21.279196,406.3416,2,1,5,1,1,1,3,1,1,4,1,2,2,5,2,2,5,2,2,1,2,3,1,1,4,2,4,2,2,4,2,3,2,1,4,1,2,2,5
"718", 357,2,18.87122,"m",19.596809,380.1849,1,2,4,1,4,3,4,2,2,5,3,1,4,5,2,3,4,2,3,1,2,3,5,3,3,3,4,2,2,3,2,3,2,2,3,4,2,4,5
"719", 650,2,43.25854,"f",17.695374,364.5779,3,2,1,2,1,2,4,3,4,3,1,3,2,1,2,4,3,3,4,2,5,4,2,3,3,1,4,2,2,2,3,3,4,2,3,3,1,3,2
"720", 560,2,49.22656,"f",14.435953,405.3958,3,3,2,2,3,4,1,1,2,2,4,1,2,1,4,1,3,1,5,4,4,2,2,2,1,4,2,1,5,4,4,1,4,2,2,3,2,1,2
"721", 714,2,46.48833,"f",20.953279,362.8802,1,4,1,2,3,1,2,1,3,2,1,3,1,1,2,2,1,2,3,2,3,3,1,4,2,1,4,3,2,3,1,3,2,2,3,1,2,3,3
"722", 573,2,50.43611,"m",10.190876,427.3749,1,1,3,3,3,1,3,4,3,5,2,2,4,2,1,2,2,2,4,1,5,2,3,4,3,2,1,4,4,2,1,3,4,5,2,3,3,4,3
"723", 355,2,36.41582,"f",16.886537,415.0612,1,2,3,4,4,1,4,2,4,3,2,3,2,2,2,3,3,4,3,2,3,1,5,1,2,1,3,3,4,2,1,2,1,3,1,1,4,4,2
"724", 157,2,40.34013,"m",15.071392,475.9918,3,4,1,1,4,4,3,4,1,1,2,3,4,1,2,5,3,3,1,3,2,1,3,2,2,1,2,4,1,1,2,4,1,4,3,2,3,3,1
"725", 702,2,52.82545,"m",14.757173,410.1455,1,2,1,3,1,4,1,3,3,3,3,2,4,1,3,2,1,1,1,3,1,1,4,2,1,3,1,2,2,2,2,1,1,4,1,2,1,1,1
"726", 843,2,39.91149,"f",19.063962,462.0030,1,2,2,4,3,1,4,3,1,1,2,3,2,3,1,4,3,2,4,2,1,2,2,4,3,2,2,2,2,2,1,2,3,2,2,1,3,2,1
"727", 630,2,25.29456,"f",26.464899,292.3279,4,5,5,5,3,2,3,3,4,4,3,4,4,3,1,4,4,3,4,2,4,4,3,4,5,3,4,4,5,5,1,4,5,3,4,2,5,5,3
"728", 747,2,38.07278,"m",22.838286,343.4767,2,5,4,4,2,1,2,2,5,2,4,1,2,3,1,3,3,1,4,1,5,4,2,5,3,2,4,1,5,2,2,3,5,2,3,1,4,1,3
"729", 313,2,30.12038,"f",24.386048,324.8617,1,2,4,2,4,1,4,4,4,3,2,3,3,4,2,3,3,3,2,1,2,3,5,3,2,1,1,4,4,4,1,3,2,4,3,2,5,2,3
"730", 227,2,50.55403,"f",18.775694,473.3317,2,2,3,2,3,2,2,1,3,4,1,3,3,3,3,3,4,1,4,2,4,3,3,3,4,2,3,2,5,2,1,3,4,3,5,2,2,3,1
"731", 759,2,53.66029,"f",13.462466,353.1202,4,1,3,1,5,2,1,2,2,3,2,1,2,4,4,1,1,4,1,4,2,1,4,1,3,1,1,2,1,1,3,1,2,2,3,2,1,4,3
"732", 495,2,35.49059,"m",17.994301,387.1790,2,2,3,2,4,2,4,2,2,3,3,2,2,4,3,4,4,3,1,1,2,4,5,2,3,1,2,4,2,2,1,2,1,3,2,1,5,3,2
"733", 135,2,35.87186,"m",18.297546,424.0191,1,1,2,2,1,3,1,1,3,1,4,1,1,1,2,1,2,2,2,1,3,1,2,2,1,3,1,2,1,3,3,1,2,2,2,2,1,1,2
"734", 275,2,40.48296,"m",19.327530,427.2937,1,3,2,3,3,1,4,5,3,1,2,2,5,2,1,2,1,5,3,1,4,4,3,4,3,2,5,4,3,1,2,5,1,3,1,1,4,4,2
"735", 496,2,20.23782,"m",25.774032,455.0487,1,3,1,1,4,1,5,2,1,3,1,3,1,3,1,3,3,4,1,1,1,2,4,2,1,2,4,4,1,2,1,1,1,3,2,1,3,3,4
"736", 489,2,33.78986,"f",23.054337,333.7750,1,3,3,3,1,1,2,3,3,3,2,1,1,3,2,2,4,3,2,2,4,2,3,1,5,1,1,3,4,3,1,3,2,3,3,1,2,4,3
"737", 197,2,38.34420,"f",17.958709,375.4650,1,3,3,3,1,1,2,1,2,2,1,1,1,3,1,3,3,1,1,1,1,2,1,2,5,1,4,1,1,2,2,4,1,3,3,1,2,1,3
"738", 881,2,40.49687,"m",26.164128,377.7593,1,1,3,5,1,1,2,1,5,3,1,1,1,3,1,1,2,1,5,2,5,1,1,4,2,1,1,1,3,3,2,1,5,1,3,1,2,4,3
"739", 639,2,31.94107,"f",13.860088,404.6473,2,5,2,3,3,3,5,4,1,1,1,2,3,2,2,3,2,1,3,2,2,4,2,4,1,1,3,3,3,1,2,4,4,2,3,1,5,1,2
"740", 174,2,46.59836,"m",26.111205,448.4378,3,4,2,3,1,1,3,1,2,3,2,3,2,2,3,3,3,1,3,2,2,2,1,4,2,1,3,1,3,4,2,4,2,3,2,2,3,3,3
"741", 380,2,35.38315,"m", 9.827625,368.2322,1,1,3,3,4,2,1,2,2,3,1,1,3,4,2,1,2,4,3,2,5,2,4,2,1,1,1,3,3,2,3,1,3,4,4,2,1,3,4
"742", 263,2,19.55916,"f",18.926779,387.6979,1,3,2,2,5,1,1,4,1,2,1,2,4,4,1,1,4,5,1,1,1,2,5,2,2,2,1,5,1,2,1,3,1,5,2,1,1,5,2
"743", 459,2,33.71410,"m",14.748880,418.9549,1,3,3,1,5,1,2,2,2,2,1,2,4,1,1,2,2,3,2,1,1,1,2,1,2,1,4,2,1,3,1,3,3,2,1,1,2,3,2
"744", 791,2,48.11589,"f",18.106931,390.4481,1,2,1,4,3,1,3,2,4,1,1,4,2,1,1,4,1,4,5,1,4,2,3,4,2,1,4,5,3,1,1,3,4,2,2,1,3,4,1
"745", 990,2,34.32270,"m",25.238256,332.0585,2,2,3,3,2,3,1,4,3,3,1,2,2,4,1,1,4,5,3,1,3,1,4,2,5,3,1,3,3,5,3,2,3,2,2,1,2,5,4
"746", 206,2,25.38434,"m",21.459329,336.0172,1,3,3,1,2,1,3,2,1,2,1,3,4,1,2,1,2,2,1,1,1,1,1,1,2,1,3,2,3,2,1,2,1,4,1,1,2,2,1
"747", 775,2,27.73990,"f",23.096664,322.8047,2,2,3,4,3,1,3,3,3,2,1,2,2,4,2,5,5,2,3,2,3,3,3,3,4,1,3,2,2,5,1,3,3,3,4,2,2,3,4
"748", 668,2,21.74413,"f",21.186002,313.1095,2,4,3,4,2,1,3,2,3,5,1,2,3,2,2,3,4,3,3,1,5,4,4,3,4,3,4,1,5,4,1,2,3,4,5,1,3,2,3
"749", 182,2,36.32577,"m",25.454980,421.3819,1,1,2,4,3,1,1,3,2,4,1,1,5,3,1,1,1,4,5,1,3,1,2,3,4,1,1,3,2,2,1,2,4,3,3,2,1,2,1
"750", 563,2,38.67668,"m",17.357436,389.9371,3,4,5,2,3,1,3,2,2,3,2,3,2,3,1,4,4,2,1,2,2,3,1,3,4,2,2,1,2,5,1,1,2,3,3,1,2,1,2
"751", 854,2,20.52071,"f",15.490678,451.0875,1,3,1,1,1,1,3,1,1,2,1,2,1,1,1,3,2,1,3,1,1,2,1,3,2,1,4,2,1,3,2,1,1,1,4,1,2,1,1
"752", 509,2,48.09857,"m",21.139873,497.9433,1,4,1,3,3,1,4,2,3,2,1,3,2,1,1,4,2,2,2,1,3,4,2,4,1,2,4,1,3,1,1,3,2,2,1,2,4,5,2
"753", 423,2,49.39002,"f",12.771913,406.7819,4,3,2,2,2,2,3,4,3,3,4,4,2,1,1,3,3,3,2,4,1,1,4,4,2,2,4,2,2,3,4,5,1,3,3,3,5,3,1
"754", 470,2,24.60614,"f",21.546279,404.1617,2,2,1,2,2,2,1,1,2,1,4,1,1,2,1,2,4,3,3,1,5,2,2,3,1,1,2,1,3,1,1,3,2,2,3,2,2,4,2
"755", 125,2,43.40441,"m",16.313596,353.2993,1,5,1,4,2,1,1,1,3,3,3,5,3,2,1,4,3,2,3,2,2,4,3,3,2,3,5,2,3,2,2,5,2,2,2,2,5,4,1
"756", 641,2,47.41104,"m",19.567213,410.4874,2,3,2,2,4,2,1,1,3,3,3,1,1,3,1,1,2,3,3,1,3,2,3,2,3,1,2,2,3,3,3,2,4,2,3,1,3,3,5
"757", 651,2,39.41300,"m",18.291235,431.6471,1,5,2,4,3,1,4,4,3,2,1,4,3,3,1,4,1,5,2,1,4,5,2,3,3,1,3,2,3,3,1,5,2,2,3,1,4,3,2
"758", 772,2,52.21712,"m",21.311468,463.0756,4,5,2,3,2,3,3,5,5,4,2,4,3,1,4,2,4,2,5,3,5,3,3,5,1,2,2,4,5,2,2,4,3,3,4,4,3,2,2
"759", 390,2,44.09946,"m",17.855306,436.4844,2,3,4,2,3,3,1,3,1,4,1,2,2,3,2,3,4,4,4,3,3,2,3,2,4,3,4,1,1,5,2,2,2,1,4,1,3,1,4
"760", 416,2,47.94137,"m",14.820504,369.7730,1,3,1,5,4,1,2,1,2,1,1,3,5,2,1,3,3,4,4,2,5,4,4,5,4,1,3,4,3,1,1,3,4,4,3,1,3,2,2
"761", 131,2,44.37169,"f",16.474238,278.7306,2,2,1,5,3,3,3,4,5,3,2,3,4,2,2,2,1,4,3,1,3,1,2,5,2,3,3,5,3,2,1,1,4,3,2,2,2,4,1
"762", 468,2,51.86126,"f",10.981702,432.9170,1,1,3,2,3,1,3,3,2,1,1,3,2,2,1,3,1,4,2,1,1,4,2,1,2,1,2,3,3,4,1,2,4,3,2,1,2,2,1
"763", 518,2,29.01666,"f",12.688609,397.5879,3,1,1,3,2,1,2,3,2,1,3,3,5,1,2,1,2,4,1,3,3,1,5,1,2,4,1,3,2,1,4,2,2,3,1,2,1,3,2
"764", 867,2,31.13203,"m",12.818809,421.3475,1,1,2,2,2,1,2,1,1,2,2,3,2,2,2,1,1,3,2,1,2,1,3,2,2,1,3,1,1,1,1,2,1,1,2,1,2,2,1
"765", 153,2,28.82040,"m",21.082061,362.6215,1,3,3,1,2,1,2,2,2,3,1,4,1,3,1,3,4,1,3,1,1,3,1,3,3,1,2,1,2,3,1,3,2,2,1,1,4,1,2
"766", 788,2,26.29364,"f",10.730900,401.8300,2,3,2,1,4,1,3,1,1,3,2,3,2,2,3,2,2,3,2,1,1,2,3,1,2,1,4,3,1,3,2,2,1,4,5,2,2,3,3
"767", 330,2,28.62026,"f",22.754091,347.0118,1,4,1,2,2,1,4,2,3,1,1,4,1,2,1,5,1,3,1,1,3,5,1,4,1,1,3,1,3,1,1,5,2,2,1,1,4,2,1
"768", 300,2,37.43925,"f",19.523393,451.9283,2,2,3,2,1,2,2,2,2,3,2,3,1,3,1,2,3,1,1,3,2,4,1,3,3,1,2,1,4,2,2,2,2,3,2,3,3,1,2
"769", 309,2,53.94785,"f",18.873748,449.0769,1,1,3,5,2,1,1,3,4,1,3,2,1,2,1,1,1,2,3,1,4,1,2,4,1,2,2,1,4,2,4,1,5,1,1,2,1,4,3
"770", 295,2,20.40463,"f",24.213266,425.4167,1,4,2,3,1,1,3,1,2,3,1,4,3,1,1,4,1,2,2,2,4,4,1,4,1,1,5,1,2,2,1,4,5,1,2,1,5,1,1
"771", 474,2,53.53361,"m", 7.285818,428.7153,1,5,4,1,3,2,3,2,1,3,4,4,2,2,1,4,2,4,1,1,4,4,3,1,2,1,3,3,1,1,1,5,3,1,1,1,5,4,3
"772", 559,2,33.40939,"f",18.666445,398.2809,1,1,3,3,1,1,1,1,1,4,1,1,1,4,1,1,3,1,2,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,5,1,1,2,3
"773",  86,2,43.84979,"f",19.206809,502.7177,1,3,2,1,2,2,3,2,1,2,2,1,1,1,1,4,2,1,4,2,3,1,1,3,2,2,4,2,3,2,1,2,3,1,3,3,2,2,1
"774", 366,2,31.85182,"f",20.223276,392.2736,1,3,1,3,3,2,2,4,4,4,2,4,2,4,1,2,3,1,1,1,4,2,3,1,2,1,2,3,3,3,2,1,3,1,1,1,2,2,1
"775", 146,2,25.39666,"m",18.878940,328.4460,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,3,3,2,2,2,1,3,1,1,3,1,2,1,2,4,2,3,1,2,1,4,2,2,2
"776", 439,2,22.06976,"f",14.690828,415.4139,3,3,4,1,3,3,3,2,3,3,3,3,4,5,3,2,3,2,2,2,1,1,1,1,4,3,4,2,2,3,2,2,1,4,4,3,2,4,3
"777",  33,2,39.46008,"f",18.004520,431.1398,2,4,3,1,2,2,4,1,4,1,1,3,1,2,1,3,3,2,1,1,1,3,1,3,1,3,4,2,4,1,2,5,1,1,4,2,5,1,3
"778", 278,2,23.95748,"f",22.186542,327.5792,1,2,3,3,4,1,4,2,3,5,1,2,3,3,1,2,4,4,5,2,4,2,2,5,5,1,3,2,4,4,1,3,4,1,2,1,3,4,4
"779", 848,2,19.27996,"m",25.769373,417.6073,1,5,2,5,3,1,4,2,5,2,1,3,3,4,1,5,3,2,3,1,4,3,3,4,4,1,5,3,3,5,1,3,3,2,2,1,3,3,5
"780", 435,2,48.71494,"m", 9.178082,418.1063,1,3,3,4,2,1,2,1,1,3,2,3,4,2,1,3,1,5,2,1,1,3,4,1,1,1,1,4,1,1,1,2,4,3,2,1,3,2,1
"781", 547,2,31.46732,"m",16.930739,414.0585,4,2,5,4,1,2,2,1,3,5,3,1,1,2,3,3,3,3,2,4,3,1,1,2,2,3,2,2,3,3,4,3,4,1,4,3,1,1,2
"782", 272,2,30.04043,"f",23.401132,411.7464,1,2,3,2,1,2,1,3,2,4,1,1,1,4,1,1,4,1,3,2,4,2,2,4,5,3,4,1,4,4,3,2,2,2,5,3,3,2,4
"783", 722,2,31.98598,"m",23.452665,362.3803,3,4,2,2,2,4,4,3,1,4,2,3,1,4,4,5,3,2,2,3,1,3,1,2,4,4,5,1,4,3,3,4,3,1,3,1,5,2,4
