"","id","group","age","gender","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39","ic_scoops","ic_rt"
"653", 354,2,54.09628,"m",2,5,2,1,4,3,5,2,1,3,2,5,2,5,2,5,3,2,3,3,2,5,1,2,4,2,5,2,2,2,1,5,1,1,4,3,5,1,3,17.288357,438.5821
"654", 828,2,33.89663,"m",2,1,2,3,4,3,1,3,3,5,4,1,4,4,2,1,4,4,4,2,3,1,5,3,3,3,1,4,2,3,3,3,3,3,2,1,1,3,4,21.876838,402.3143
"655", 900,2,27.13014,"m",2,2,1,2,3,1,1,5,1,1,2,3,5,1,2,1,1,5,2,3,1,1,4,2,2,3,1,5,1,2,1,3,3,5,4,3,3,5,1,13.971656,410.6689
"656", 672,2,50.52827,"f",4,1,3,3,1,4,1,1,3,2,4,1,3,1,4,1,3,1,5,4,3,2,3,2,5,4,2,1,3,3,4,2,3,2,1,3,1,3,2,14.136389,387.0940
"657", 760,2,46.27512,"f",3,1,1,4,3,1,2,1,2,2,1,3,2,1,1,1,4,4,3,1,4,2,1,2,2,1,1,4,3,3,1,1,4,2,1,1,2,1,3,20.152202,373.0525
"658", 397,2,34.66658,"m",1,1,3,2,4,2,5,4,2,3,2,4,3,4,3,3,5,2,1,1,1,4,2,2,3,2,4,2,2,3,2,2,3,2,3,4,2,2,3,13.197524,389.5969
"659", 678,2,41.48865,"m",2,3,1,2,1,1,3,3,3,1,1,3,3,3,1,3,1,2,1,1,4,3,3,2,1,1,3,1,4,1,3,2,1,1,1,1,2,3,1,13.449900,404.1450
"660", 170,2,52.61477,"m",4,4,2,4,3,4,3,1,3,2,4,4,1,3,3,1,2,2,3,4,3,4,2,5,3,4,3,2,2,1,4,2,4,1,4,4,2,1,3,12.501601,462.6372
"661", 355,2,22.56779,"f",2,3,5,3,5,1,1,2,2,3,1,1,3,3,3,4,1,3,1,1,1,1,4,3,3,1,1,4,4,2,3,1,4,3,2,1,2,3,2,20.559719,301.7165
"662", 455,2,43.33134,"f",1,1,3,1,1,1,3,1,1,2,3,1,3,3,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,3,3,2,2,1,1,3,1,1,1,21.218650,330.8186
"663", 384,2,36.74141,"m",1,2,2,4,4,1,2,4,2,2,1,1,4,2,3,1,2,4,2,3,1,1,5,2,3,1,1,4,2,2,1,1,1,5,2,1,2,5,2,16.862456,455.4671
"664", 784,2,28.63884,"m",2,4,1,3,3,1,5,2,2,2,1,5,4,2,1,4,1,5,3,1,4,4,4,4,1,3,4,4,4,2,2,3,3,2,2,2,4,3,4,23.115726,411.5701
"665", 416,2,44.02371,"f",1,5,2,1,1,1,3,1,2,3,1,3,1,5,1,4,4,2,3,1,2,3,1,1,5,1,3,2,2,3,1,5,1,1,3,1,4,1,3,12.139803,408.9275
"666", 687,2,32.06270,"f",4,1,2,3,4,4,1,3,3,3,3,1,3,3,3,1,3,4,1,3,3,1,3,3,3,3,1,3,2,1,3,2,2,3,3,3,1,4,4,20.642195,470.7117
"667", 605,2,21.57254,"f",1,1,1,4,1,1,1,2,3,1,3,1,1,2,1,2,3,2,4,1,3,1,2,1,1,2,1,1,3,3,1,1,1,2,2,1,1,2,1,17.309058,263.7571
"668", 978,2,41.20316,"f",1,2,4,2,4,3,1,3,4,3,3,1,1,1,2,1,3,3,3,2,4,1,1,2,2,4,1,2,1,2,2,1,3,1,2,4,1,1,3,20.171313,439.9778
"669", 152,2,35.07881,"f",2,1,2,3,3,1,2,1,2,2,1,1,3,3,1,2,2,1,2,3,2,2,3,1,4,2,1,1,2,2,1,2,3,2,2,1,1,2,4,22.174486,478.1838
"670", 531,2,54.07103,"nb",2,2,2,1,5,2,2,2,1,3,1,2,4,5,3,1,5,3,1,3,1,3,3,1,4,3,1,3,1,4,3,2,1,4,5,1,3,3,3,16.305329,420.6973
"671", 849,2,44.91291,"m",2,4,3,2,1,3,4,2,2,4,4,4,2,3,1,4,4,1,2,1,3,3,1,3,3,3,3,1,3,3,3,4,1,1,4,1,3,1,3,18.693615,529.0734
"672",  76,2,26.51785,"f",1,3,3,1,3,2,3,1,3,2,1,2,2,4,1,1,4,3,5,1,1,4,2,5,4,1,4,3,2,3,1,2,3,2,3,1,2,3,5,20.340983,430.5114
"673", 335,2,48.66770,"m",1,2,5,3,3,1,4,4,5,4,1,2,5,3,1,3,4,4,3,1,5,2,5,4,4,1,3,3,2,4,1,2,5,3,3,1,3,4,5,25.520315,328.4218
"674", 903,2,51.07560,"m",2,4,4,3,2,1,3,3,1,4,2,4,3,4,4,4,5,4,2,1,3,3,3,4,4,1,4,5,3,5,2,2,3,3,3,1,2,3,4,17.001961,498.1654
"675", 611,2,51.28872,"nb",1,4,3,1,1,2,4,1,2,1,3,4,2,2,1,3,2,3,1,3,1,5,1,1,2,1,3,3,1,1,1,4,2,2,1,1,4,1,3,25.691322,388.7887
"676",  64,2,34.80982,"nb",1,2,3,2,2,1,1,1,4,2,3,1,3,3,2,1,3,3,3,1,3,1,4,3,3,1,3,3,2,3,1,1,4,2,4,1,3,2,4,23.728509,368.3695
"677", 888,2,40.68174,"m",1,2,3,1,2,1,3,4,2,3,2,4,1,2,2,2,3,2,1,3,1,2,2,1,3,2,2,1,2,4,2,1,1,1,2,2,3,3,3,11.706174,459.9121
"678",  53,2,26.17325,"f",1,3,2,1,4,1,4,3,1,2,1,4,3,2,1,4,3,4,1,2,1,2,3,1,5,1,4,2,1,2,1,2,1,3,2,2,3,3,3,17.327236,458.2139
"679", 222,2,23.46381,"nb",1,4,2,2,1,1,3,3,2,1,1,2,1,3,1,3,2,3,3,1,1,4,2,2,5,1,2,4,2,2,1,5,2,2,1,1,1,2,2,20.246754,430.3122
"680", 298,2,52.37306,"m",2,4,2,4,3,3,2,3,5,4,2,4,1,4,2,4,2,4,4,3,4,1,3,4,4,2,2,3,3,3,1,2,3,1,4,2,4,4,4,23.392728,420.6965
"681", 522,2,45.94200,"m",1,2,2,3,3,4,2,2,3,1,1,2,4,2,1,1,1,4,2,2,5,3,3,2,1,1,2,2,2,2,1,4,3,3,3,2,2,1,1,19.637659,411.2459
"682", 824,2,23.55587,"m",1,1,3,2,3,1,3,1,3,3,1,1,1,3,3,1,4,1,2,1,2,2,2,1,3,1,3,3,1,4,1,3,3,2,4,1,2,2,3,12.122531,396.3484
"683", 764,2,31.01281,"m",1,1,2,2,3,1,3,3,1,4,1,3,3,3,1,1,1,3,1,1,1,1,3,1,1,1,2,2,1,3,1,1,2,3,1,1,2,4,2,10.160998,464.6330
"684", 616,2,49.91372,"f",4,2,3,3,2,4,2,2,3,4,3,2,1,4,4,1,4,3,2,4,2,4,2,2,3,4,3,2,4,4,4,1,4,1,3,2,4,3,3,19.116225,412.8790
"685", 297,2,19.87763,"nb",1,1,3,1,2,1,3,3,1,3,3,2,2,3,1,3,2,3,1,1,1,2,2,1,3,1,1,2,1,2,1,2,1,2,3,1,3,3,4,18.954188,493.9440
"686", 871,2,41.25256,"f",4,2,1,3,1,2,2,4,3,2,4,5,2,1,3,4,1,3,4,1,5,3,1,3,1,1,3,2,4,2,2,3,2,2,2,3,3,1,1,21.828719,407.5860
"687", 445,2,18.76212,"m",3,5,2,1,2,1,4,2,4,4,1,4,2,2,1,4,2,2,5,1,2,4,3,5,4,1,4,2,5,3,2,5,4,2,3,3,4,2,4,21.012248,409.3162
"688",  50,2,45.21429,"f",2,2,1,1,2,1,1,5,1,1,2,1,5,3,1,1,2,4,1,1,1,2,4,1,2,1,1,3,1,2,2,2,1,3,3,2,1,4,1,28.056442,428.2067
"689", 540,2,31.25297,"f",1,1,3,3,1,1,3,1,3,2,1,4,3,2,1,2,3,1,3,2,1,4,2,2,3,1,4,1,3,2,2,1,3,3,5,1,2,2,4,24.617754,388.2784
"690", 186,2,48.01090,"f",1,1,3,3,2,1,3,4,3,2,1,1,2,3,1,2,3,1,4,2,3,1,2,3,2,2,3,1,2,3,2,2,3,1,3,1,2,2,5,22.782923,357.6458
"691", 731,2,51.39345,"f",1,1,3,1,4,1,1,5,1,3,1,1,4,1,1,1,4,4,1,2,1,1,4,1,4,1,1,5,2,2,1,2,1,4,1,1,2,4,5, 9.363808,413.8212
"692", 689,2,53.81729,"f",2,3,1,3,4,1,4,5,4,2,1,4,5,3,2,4,3,3,2,4,3,3,1,1,4,1,2,2,4,2,2,3,2,3,3,3,2,3,3,10.754502,421.9042
"693", 199,2,24.14559,"f",2,1,4,3,3,1,1,1,1,4,1,1,3,2,1,1,1,1,3,3,4,1,4,2,3,2,1,3,2,3,1,1,1,3,1,1,1,2,3,27.434192,323.2888
"694", 982,2,35.52458,"m",2,4,1,1,5,2,1,4,4,2,3,3,5,2,1,2,2,3,1,2,4,3,5,3,1,2,3,3,1,2,1,3,3,3,1,2,2,4,1,19.032155,378.5010
"695", 573,2,50.64081,"m",1,2,3,3,2,3,4,1,2,3,2,1,4,1,2,3,4,1,2,2,2,2,2,1,1,2,4,2,1,2,3,2,1,1,2,3,1,1,2,16.653017,472.7352
"696",  12,2,22.13657,"m",1,1,2,3,5,2,4,4,2,2,1,2,5,3,1,3,3,3,4,1,1,5,4,2,2,2,5,5,1,2,1,4,2,3,1,2,4,3,2,19.114236,391.9445
"697", 218,2,45.69988,"m",3,3,2,4,1,1,4,1,3,2,1,4,3,1,2,3,4,2,3,1,4,2,2,4,1,3,3,1,4,4,2,5,4,4,3,1,3,2,3,18.543726,443.8849
"698", 224,2,49.01151,"f",2,1,2,2,1,4,1,2,4,1,1,1,2,2,2,1,2,1,4,4,5,1,2,4,2,3,1,2,4,2,3,1,2,4,2,1,1,1,2,12.541847,451.6894
"699", 789,2,27.90980,"m",1,1,2,2,5,3,2,4,2,2,2,2,4,3,1,3,1,5,1,3,3,5,5,1,3,2,3,3,1,2,4,3,1,3,1,1,4,5,3,20.394019,448.3564
"700", 876,2,42.73657,"f",1,2,4,2,2,1,1,2,4,1,2,1,2,4,2,1,2,2,2,3,3,3,2,3,4,1,2,2,1,2,1,1,2,3,1,1,1,1,2,17.642263,489.3089
"701", 503,2,30.97183,"m",2,1,4,3,1,2,1,2,5,2,1,1,2,2,1,1,3,2,5,1,4,1,2,3,2,1,2,4,4,1,1,1,4,3,2,2,1,1,2,23.139754,430.4592
"702",  48,2,25.72234,"m",1,3,1,3,3,1,1,4,4,3,1,1,3,2,1,2,1,4,5,1,4,2,4,4,2,1,2,4,3,1,1,2,2,3,3,1,2,3,2,19.937025,491.7185
"703", 461,2,46.73634,"m",3,1,4,1,4,1,1,4,1,4,3,1,4,4,2,1,4,5,2,3,3,1,5,2,3,2,3,5,2,4,3,1,3,4,4,2,1,5,5,17.487688,390.8253
"704", 944,2,20.94655,"m",1,1,2,1,4,1,1,5,1,3,1,1,3,2,2,2,4,4,3,1,4,2,4,2,1,2,1,4,2,2,2,1,2,5,1,2,1,3,1,24.282995,471.5969
"705", 629,2,54.72561,"m",1,3,3,2,3,2,4,2,1,1,2,3,2,3,3,4,1,3,1,1,2,3,5,1,2,1,4,4,1,3,2,3,1,2,2,3,3,2,4,17.489044,355.6184
"706", 295,2,54.84695,"f",1,3,3,3,1,1,4,2,4,3,2,5,5,4,2,4,4,5,5,1,5,4,2,2,2,1,5,3,4,2,1,4,5,2,4,2,4,4,4,22.619745,333.7708
"707",  85,2,30.99784,"m",2,3,3,1,1,1,3,2,2,3,1,2,1,2,2,4,5,1,2,4,2,1,2,2,3,2,2,3,1,4,2,2,2,2,3,3,3,1,3,23.206606,398.1279
"708", 634,2,35.95095,"m",1,4,2,4,5,3,4,2,3,2,1,3,4,3,1,3,1,4,2,1,4,4,5,3,3,1,4,5,3,2,1,2,4,3,2,2,2,5,3,17.999585,403.7397
"709", 210,2,46.79003,"m",3,2,5,1,3,2,5,1,3,2,1,2,1,1,1,2,3,2,4,2,2,2,1,4,1,1,1,1,3,3,1,1,2,4,2,1,3,3,3,11.453690,410.9745
"710", 502,2,43.05420,"f",2,3,1,2,3,1,2,2,1,1,1,4,2,1,1,1,1,1,4,1,3,4,4,3,1,1,3,4,2,1,1,2,2,3,1,2,1,3,1,14.511205,419.0023
"711", 332,2,54.83761,"f",1,2,3,4,3,3,1,5,3,2,3,1,3,3,2,1,4,2,3,2,3,3,4,3,2,2,2,3,4,2,2,1,2,4,4,4,3,1,2,18.751510,387.1503
"712", 581,2,32.60902,"m",1,3,1,4,2,1,3,3,1,1,1,2,3,2,1,1,3,3,2,1,1,2,2,2,2,1,2,4,4,1,1,4,4,3,1,1,2,3,2,23.429966,385.8333
"713", 454,2,54.27992,"nb",2,1,3,3,3,2,3,2,2,2,4,1,3,1,3,2,2,2,2,2,3,2,3,1,1,2,4,4,3,1,2,2,4,2,2,3,3,2,2,19.822873,356.6043
"714", 883,2,26.18521,"m",1,2,4,2,3,1,4,4,4,4,1,3,4,2,1,4,2,4,5,1,3,4,4,2,2,1,3,4,1,2,2,2,3,3,3,1,3,3,3,21.585302,466.4148
"715", 234,2,21.55350,"f",3,4,1,1,3,2,2,4,2,1,3,4,2,2,3,4,2,3,2,3,3,4,2,3,1,4,3,2,2,3,4,4,2,2,1,2,1,5,1,19.263120,403.6135
"716", 691,2,50.88655,"m",2,3,1,4,2,1,5,1,3,1,3,2,1,1,2,3,1,1,2,1,3,3,3,4,1,1,2,2,3,1,2,4,3,3,1,3,5,1,1,32.446430,428.9571
"717", 328,2,49.27278,"f",1,2,4,2,5,1,2,2,3,5,1,2,1,3,3,2,3,4,2,1,4,2,1,1,3,1,2,1,2,3,2,2,2,2,4,1,3,3,3,24.753637,496.0530
"718", 110,2,38.77914,"f",2,1,3,2,3,2,1,4,3,3,3,2,4,4,3,3,4,2,1,2,4,2,3,3,5,1,1,3,3,5,4,1,2,3,5,3,1,3,2,18.359317,446.4749
"719", 669,2,42.30242,"nb",2,2,3,2,1,2,3,1,1,5,2,1,3,4,2,1,2,2,1,3,2,3,2,1,4,2,4,2,1,5,2,2,1,4,3,1,4,2,3,16.577443,395.2720
"720", 490,2,48.88724,"m",3,2,1,1,4,1,2,1,1,3,2,3,3,3,1,2,1,3,1,1,2,1,2,3,3,1,3,2,4,1,3,2,2,1,2,4,4,1,1,16.933787,356.6028
"721", 983,2,51.67243,"m",1,5,2,3,5,2,4,4,2,5,1,4,3,2,1,1,3,4,5,1,5,2,4,4,3,1,3,4,3,4,2,2,2,3,3,1,3,3,3,17.840836,344.5951
"722", 763,2,25.43221,"f",2,4,3,3,4,1,4,3,2,3,2,5,1,2,2,2,3,2,1,2,4,3,1,2,3,1,4,2,4,3,2,4,1,1,3,2,2,2,1,19.801512,481.6287
"723", 402,2,48.06582,"m",3,2,3,3,2,2,3,1,3,2,2,1,4,2,1,3,3,2,5,2,3,2,1,4,1,2,3,3,3,3,1,3,4,1,2,3,2,2,2,22.730791,442.9144
"724", 217,2,40.49075,"m",1,2,3,2,3,1,1,4,4,2,1,3,3,2,1,2,3,3,3,1,4,2,2,4,3,1,2,2,3,3,1,3,5,4,2,1,4,3,3,21.492283,412.9150
"725", 916,2,42.76943,"f",1,3,5,1,1,1,1,4,1,5,1,1,5,5,1,1,3,2,1,1,1,1,4,2,2,1,1,3,1,5,2,1,1,1,4,1,2,4,4,20.784549,347.5097
"726", 453,2,39.43313,"m",1,2,3,3,3,1,2,1,3,4,2,1,4,4,1,4,5,1,1,1,1,3,2,2,3,1,4,2,2,5,2,5,1,2,4,1,3,1,5,15.696103,471.9983
"727", 803,2,28.58344,"m",2,3,5,2,3,3,3,2,2,2,2,4,3,3,1,3,5,4,2,1,2,3,2,1,4,3,3,1,3,5,1,3,4,3,4,1,4,3,3,22.078756,365.7704
"728",  40,2,48.57165,"m",1,5,2,5,1,1,4,2,3,3,2,4,1,4,1,2,3,1,3,1,4,5,3,3,2,1,3,1,5,4,2,3,5,2,2,3,4,1,4,17.489554,269.6916
"729", 233,2,32.23629,"m",2,3,2,2,1,1,2,3,2,2,3,3,1,2,1,2,2,2,2,2,2,4,2,2,1,2,4,1,1,2,2,2,1,3,3,1,2,1,4,19.945272,340.8064
"730", 492,2,51.68339,"f",3,1,5,4,3,3,1,3,5,4,4,1,5,5,2,1,5,4,4,2,4,1,1,1,5,4,1,2,4,4,3,3,3,5,4,4,3,3,3,17.435145,351.2149
"731", 216,2,37.84794,"f",2,1,3,1,2,1,1,1,1,4,2,1,2,3,1,1,3,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,3,1,1,1,3,4,16.740739,371.5571
"732",  78,2,30.92643,"m",3,4,5,2,1,2,5,2,2,5,3,4,3,4,2,5,1,3,3,3,1,5,2,3,4,1,5,1,4,5,3,5,2,2,5,1,3,2,3,20.292298,329.4544
"733", 566,2,43.09930,"f",1,3,5,4,1,1,3,4,4,2,1,3,4,2,1,4,1,3,4,1,3,1,3,2,4,1,2,2,2,2,2,2,4,3,1,1,1,2,3,21.234234,435.5112
"734", 442,2,51.47944,"f",1,3,2,5,4,1,1,2,5,4,1,1,2,3,1,3,4,4,5,2,5,4,5,4,1,2,2,4,4,1,2,2,5,2,2,2,3,3,1,16.067964,392.9058
"735", 363,2,41.04597,"m",1,4,2,3,1,1,3,1,2,3,2,4,1,1,2,5,4,1,3,1,5,3,1,2,2,1,4,1,5,2,1,2,2,1,3,2,2,2,4,21.483560,323.8629
"736", 904,2,48.78435,"m",2,5,4,3,4,2,4,4,4,2,1,4,4,2,1,5,4,4,3,1,2,4,5,2,2,2,3,5,5,2,2,5,3,4,3,2,3,4,3,18.947690,365.3882
"737", 326,2,27.31120,"m",1,1,5,2,1,1,1,2,1,5,1,2,1,5,1,3,5,3,2,1,1,2,3,1,3,1,2,3,1,4,1,2,1,1,4,1,2,2,4,19.206814,375.9308
"738", 538,2,32.13694,"m",2,3,4,2,2,3,2,2,3,2,3,2,2,2,2,1,1,2,2,4,1,3,2,1,2,1,2,2,1,1,1,2,3,1,2,1,4,2,2,19.437518,359.4658
"739",   4,2,27.43858,"m",2,3,1,1,3,4,1,1,1,2,3,1,1,1,2,2,1,1,1,3,1,2,3,1,3,4,1,1,2,3,3,1,1,1,2,4,1,2,1,15.630517,372.7509
"740", 713,2,22.29472,"f",1,2,2,3,4,2,1,4,1,2,1,2,2,1,1,2,3,2,4,1,3,3,3,4,1,1,1,2,3,4,2,1,3,2,1,2,1,2,2,20.938057,466.0651
"741", 930,2,49.09758,"f",2,2,4,3,1,1,1,3,5,4,2,1,2,2,3,1,2,3,2,3,1,1,4,1,3,2,2,3,1,3,1,1,2,2,3,1,3,2,3,17.946849,433.9182
"742", 674,2,48.49683,"f",2,1,4,3,2,4,1,2,5,3,4,2,1,2,2,1,4,3,3,1,2,1,1,4,5,3,1,4,2,3,3,3,4,3,4,3,1,2,1,21.238146,410.3713
"743", 373,2,36.56411,"f",3,2,3,4,2,1,2,2,4,2,1,3,3,3,2,4,3,4,3,1,3,4,3,4,4,2,3,2,4,3,2,2,1,2,4,3,2,3,1,24.346578,455.9285
"744", 521,2,20.16746,"f",4,3,1,2,4,1,3,5,1,2,4,2,5,2,3,2,2,4,2,3,2,1,5,2,1,1,3,5,2,4,2,3,3,4,4,3,1,5,1,17.775442,433.9573
"745", 446,2,35.87113,"f",3,2,3,2,3,1,2,3,3,4,2,3,1,2,3,2,3,1,1,1,2,2,2,1,1,1,2,1,2,3,2,1,2,1,5,3,2,2,2,19.001625,400.7229
"746", 774,2,30.80205,"m",1,1,3,1,4,1,1,3,1,1,2,2,5,3,1,2,1,3,1,2,1,1,4,2,2,2,2,4,1,2,2,3,1,1,3,1,1,2,2,14.333113,306.5855
"747", 867,2,44.44508,"m",1,3,5,3,5,2,1,2,5,5,1,3,4,5,3,2,4,3,2,1,1,3,3,3,4,1,2,3,4,4,2,3,3,2,5,2,3,3,5,20.674078,331.3440
"748", 314,2,22.48432,"f",1,1,1,2,3,1,2,2,5,1,2,4,3,2,1,3,1,1,5,2,3,2,5,4,2,2,4,3,5,1,1,1,4,3,1,4,2,2,1,27.330381,388.7545
"749", 686,2,45.21318,"m",2,3,2,3,2,1,3,1,2,1,3,3,2,1,2,3,1,1,2,3,2,2,1,2,4,2,2,1,2,3,2,2,1,2,4,3,5,1,4,14.515409,393.7361
"750", 179,2,50.25553,"f",1,3,2,1,2,1,4,3,2,3,1,4,2,3,1,4,1,1,1,1,1,2,3,1,1,1,1,2,2,2,1,4,1,2,1,1,5,1,2,15.713898,389.1248
"751", 954,2,27.33353,"m",2,3,1,3,1,4,3,1,3,2,3,4,1,1,2,2,1,3,3,2,4,1,3,4,2,3,2,3,1,2,1,4,3,4,1,2,4,3,1,24.643677,450.9409
"752", 493,2,49.82572,"m",1,5,2,1,1,3,3,3,3,2,1,3,4,2,2,4,1,2,2,1,1,3,4,1,3,1,5,3,4,2,3,3,3,1,4,1,5,3,2,18.266044,411.5368
"753", 404,2,43.23275,"nb",2,2,2,2,1,2,1,3,4,3,2,2,2,2,3,2,3,1,3,4,2,1,1,3,1,2,1,1,3,2,3,2,3,2,2,3,1,1,3,21.102124,414.1835
"754",  98,2,26.63255,"m",1,3,3,5,5,2,2,1,5,4,3,2,1,4,2,4,4,1,4,3,4,3,2,5,5,1,2,5,5,4,1,3,5,1,3,2,1,3,5,24.750136,403.4601
"755", 868,2,37.85081,"m",2,1,2,3,3,1,2,3,2,2,2,2,5,1,1,2,3,3,2,1,4,4,4,3,1,1,2,5,2,2,1,2,4,3,3,1,2,5,2,19.717430,377.8691
"756", 707,2,26.22335,"m",1,2,3,3,1,2,1,2,3,3,4,1,4,4,1,1,3,3,2,1,3,2,1,3,3,2,3,4,2,3,3,2,3,2,3,3,1,2,4,21.452322,341.6377
"757", 440,2,34.20620,"m",3,2,2,1,4,1,2,4,1,5,4,2,4,4,1,1,2,2,2,1,3,1,4,1,3,2,1,5,2,5,1,1,2,4,4,3,1,4,5,24.350113,489.6287
"758", 237,2,30.73869,"f",1,1,4,2,3,1,2,3,2,1,1,1,3,5,1,1,2,3,3,1,4,2,2,2,2,1,2,3,3,3,1,1,2,3,4,1,1,2,3,15.429765,414.6442
"759", 349,2,29.67707,"m",1,4,2,3,4,3,2,2,2,3,2,5,1,3,2,3,5,2,1,3,3,4,3,1,3,1,4,3,2,4,3,4,1,1,5,1,2,2,4,17.885273,326.5712
"760",  23,2,20.23089,"f",1,2,2,4,1,1,3,2,4,2,1,5,1,1,1,2,2,2,5,1,5,4,1,5,1,1,5,1,5,2,1,3,5,1,3,1,3,2,2,22.376853,356.8722
"761", 597,2,35.05754,"f",1,4,3,1,3,1,2,4,3,1,1,4,3,2,2,3,3,3,2,2,5,3,5,3,3,2,5,5,2,2,2,5,2,3,4,1,4,3,3,16.492192,424.4351
"762", 950,2,24.85402,"m",1,3,2,3,2,1,2,3,4,4,1,1,2,3,1,2,3,3,4,1,4,2,3,5,2,1,1,2,4,2,1,2,2,3,2,1,2,2,3,23.530592,400.2786
"763", 419,2,51.11109,"m",1,5,3,4,2,1,4,3,4,2,1,4,2,4,1,4,4,2,5,1,3,5,4,2,2,1,5,4,4,4,1,5,3,4,4,1,4,1,4,15.108130,438.0154
"764", 299,2,24.34293,"f",4,1,2,3,5,1,1,2,1,3,3,1,2,2,1,1,1,2,1,3,1,1,3,2,3,2,1,3,2,2,2,1,2,2,2,1,2,3,1,26.250543,405.7476
"765",  35,2,52.65780,"f",1,2,3,1,2,1,2,3,4,2,2,3,3,1,1,2,1,3,5,1,3,1,2,2,1,1,2,2,3,1,1,3,3,2,1,1,2,2,1,12.075315,368.2143
"766", 653,2,18.92351,"m",1,2,2,3,3,2,5,3,3,2,1,4,4,1,2,3,2,2,3,1,3,4,1,3,3,1,4,1,4,1,2,2,4,2,1,2,3,1,1,25.339563,314.2482
"767", 468,2,32.54085,"m",1,4,3,5,2,3,4,2,4,2,4,5,4,3,3,5,4,2,2,1,2,3,2,3,4,4,4,2,1,2,4,4,1,5,2,2,1,3,2,18.372407,373.3592
"768", 135,2,51.17937,"m",1,2,1,2,3,1,1,2,2,1,1,1,3,1,1,1,1,1,2,1,3,2,1,4,2,1,1,1,4,1,2,3,2,2,3,1,2,1,1, 6.808828,406.8277
"769", 209,2,29.63014,"m",1,5,2,3,5,1,5,5,3,2,2,4,1,3,3,5,4,4,1,1,2,5,5,2,4,1,5,2,3,4,1,5,3,3,3,2,5,4,3,11.565401,400.3047
"770",  75,2,50.83406,"f",2,1,2,4,3,2,1,3,5,1,3,1,2,3,2,1,2,4,5,2,5,1,2,4,5,4,1,3,3,2,4,1,3,3,1,3,1,2,1,23.935690,270.7591
"771", 541,2,51.04594,"m",1,5,4,3,5,1,3,2,2,3,2,4,5,2,1,4,2,3,1,1,1,3,4,2,2,1,3,3,2,2,1,4,3,4,3,1,4,5,4, 9.913296,428.5182
"772", 649,2,27.48740,"m",1,3,4,4,3,1,1,3,3,5,1,3,3,4,1,1,5,3,1,1,4,1,5,1,4,2,1,4,2,3,1,1,1,4,5,2,3,4,4,26.199098,388.2347
"773", 937,2,38.82291,"f",1,2,4,5,1,1,5,2,4,2,1,3,1,2,1,1,1,3,4,2,4,4,1,3,2,2,2,1,4,3,1,2,5,3,3,1,1,2,2,14.632452,333.7884
"774", 792,2,24.77012,"f",2,1,3,5,4,3,1,3,4,1,1,1,3,2,2,1,2,3,3,3,4,1,3,2,1,3,1,4,2,1,4,1,5,3,1,2,1,4,2,19.946879,347.4510
"775",  89,2,44.03113,"m",1,4,3,2,3,1,3,2,3,5,1,3,4,4,1,3,4,1,3,1,5,3,3,2,3,2,4,1,2,5,1,4,4,3,3,1,3,3,4,16.396715,450.8049
"776", 253,2,30.81368,"nb",1,4,4,5,3,3,3,3,3,2,1,3,5,2,2,2,5,5,3,1,2,2,3,1,3,1,5,2,2,1,1,1,3,5,1,1,3,4,3,23.745706,439.9753
"777", 646,2,25.11091,"f",2,1,4,2,2,1,3,2,2,4,2,1,3,3,1,1,2,2,2,1,2,2,4,2,1,1,1,3,2,3,1,1,2,4,3,2,3,1,2,17.823131,358.4229
"778", 854,2,18.12219,"f",1,2,3,2,2,1,2,5,2,1,1,3,3,2,1,4,2,4,1,2,2,3,4,2,2,1,3,4,3,2,1,2,3,4,1,1,2,3,2,24.130589,388.5506
"779", 845,2,52.22252,"f",3,1,1,3,2,3,1,1,2,1,1,2,4,2,3,1,1,1,2,1,3,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,3,2,1, 9.653222,391.8932
"780",  90,2,27.68407,"f",2,1,1,1,3,3,2,4,2,2,4,1,1,2,2,1,4,3,2,3,1,4,3,3,2,1,1,4,2,3,3,2,1,3,2,3,3,3,2,15.231414,402.1268
"781", 872,2,34.03636,"m",2,5,2,3,1,2,5,1,1,2,2,4,3,2,1,4,2,1,3,2,1,4,3,1,4,1,1,3,1,3,3,4,3,1,3,1,3,2,1,17.900367,346.6196
"782", 306,2,23.90083,"m",1,2,4,4,3,2,1,4,3,3,1,2,4,2,4,2,3,3,3,1,1,3,5,3,5,2,3,3,3,3,1,3,2,5,4,2,4,3,3,21.742544,434.5881
"783", 530,2,54.38558,"f",3,3,4,4,1,1,2,3,1,1,3,4,2,3,3,2,3,3,3,3,3,2,2,2,3,3,2,1,1,2,1,4,1,4,3,3,3,1,2,17.915360,433.4426
